subband index,frequency (Hz),Avg Error %,Min Error %,Max Error %,Avg Error,Min Error,Max Error,Min Out,Max Out,Min Ref,Max Ref,Shift,Range Size %,Ref Range,Avg Err/Range,Min Err/Range,Max Err/Range
460,8.98E+07,1.76165,9.95E-05,27.2727,208.712,0.0117188,5289.96,8384,23168,11009.7,28458,3957.85,84.73031757,17448.3,1.196173839,0.00006716299009,30.31791063
461,9.00E+07,0.758007,4.51E-05,5.31085,82.4479,0.00488281,689.2,10368,12608,10760.1,13133.2,458.65,94.39130252,2373.1,3.474269942,0.0002057566053,29.04218111
462,9.02E+07,0.810555,0.000116685,9.58231,89.6871,0.0126953,1372.79,9984,15616,10812.4,16948.8,1080.6,91.78019686,6136.4,1.461558894,0.0002068851444,22.37126002
463,9.04E+07,0.777617,0.000133849,10.6314,85.831,0.0146484,1473.19,9728,15488,10808.4,16961.2,1276.8,93.61591471,6152.8,1.394990898,0.0002380769731,23.94340788
464,9.06E+07,0.72821,0.00112862,4.06743,78.8795,0.12207,515.569,10432,12160,10746.8,12675.6,415.2,89.589382,1928.8,4.089563459,0.006328805475,26.7300394
465,9.08E+07,7.56816,0.000865739,154.38,1229.51,0.15625,29050.1,-7968,106496,11917.2,135546,24467.6,92.58684061,123628.8,0.9945174587,0.0001263864083,23.49784193
466,9.10E+07,0.625321,0.251438,1.27265,67.1816,26.9414,136.949,10624,10688,10706.5,10776.8,85.65,91.03840683,70.3,95.56415363,38.32347084,194.8065434
467,9.12E+07,0.817065,6.25E-05,8.96625,90.4421,0.00683594,1056.23,9984,14208,10822.8,15264.2,947.5,95.10514703,4441.4,2.036342144,0.0001539140811,23.7814653
468,9.14E+07,0.692756,0.00474941,2.77412,74.9793,0.513672,326.871,10496,11520,10751.7,11785.5,260.6,99.05204101,1033.8,7.252785839,0.04968775392,31.61839814
469,9.16E+07,0.650391,0.185529,1.27235,69.8422,19.8662,136.917,10624,10688,10705.1,10773.7,83.4,93.29446064,68.6,101.8107872,28.95947522,199.5874636
470,9.18E+07,9.06232,0.00236459,180.468,1652.31,0.396484,38006.3,-14336,142336,12591.8,180342,32466.9,93.39601383,167750.2,0.9849824322,0.0002363538166,22.65648566
471,9.20E+07,0.613379,0.285536,1.25323,65.958,30.6055,134.833,10624,10688,10716,10795.6,99.8,80.40201005,79.6,82.86180905,38.4491206,169.388191
472,9.22E+07,0.696472,0.200574,1.26772,74.7707,21.4805,136.412,10624,10688,10702.4,10777.9,84.15,84.76821192,75.5,99.03403974,28.45099338,180.6781457
473,9.24E+07,0.739259,0.146717,1.2689,79.3398,15.7041,136.54,10624,10688,10695.7,10770.6,77.15,85.44726302,74.9,105.9276368,20.96675567,182.2963952
474,9.26E+07,0.617152,0.0743473,1.25768,66.2685,7.95215,135.317,10624,10752,10696,10822.1,71.05,101.5067407,126.1,52.55233941,6.306225218,107.3092784
475,9.28E+07,0.636222,0.245846,1.29744,68.3408,26.3408,141.335,10624,10816,10709.9,10924.6,97.25,89.42710759,214.7,31.83083372,12.26865394,65.82906381
476,9.30E+07,0.721741,0.19079,1.25501,77.4622,20.4307,135.026,10624,10752,10695.7,10816.9,68.3,105.6105611,121.2,63.91270627,16.8570132,111.4075908
477,9.32E+07,0.691623,0.0357818,2.17405,74.4435,3.84863,247.482,10560,11136,10711.9,11383.5,199.7,85.76533651,671.6,11.0844997,0.5730539011,36.84961286
478,9.34E+07,0.716124,0.189352,1.2538,76.8392,20.2764,134.895,10624,10688,10696.2,10773.4,78.8,82.9015544,77.2,99.53264249,26.26476684,174.734456
479,9.36E+07,0.762289,0.172146,1.22442,81.7682,18.4307,131.694,10624,10688,10691.3,10760.9,70.1,91.95402299,69.6,117.483046,26.4808908,189.2155172
480,9.38E+07,0.728194,0.141378,1.22338,78.1353,15.1318,131.582,10624,10688,10690,10769.1,73.55,80.9102402,79.1,98.78040455,19.12996207,166.3489254
481,9.39E+07,0.677501,0.187068,1.22468,72.6967,20.0312,131.724,10624,10688,10696,10764.8,74.4,93.02325581,68.8,105.6638081,29.11511628,191.4593023
482,9.41E+07,0.669193,0.198099,1.25609,71.8547,21.2148,135.145,10624,10816,10697.2,10900.4,78.8,94.48818898,203.2,35.36156496,10.44035433,66.50836614
483,9.43E+07,0.68408,0.204669,1.2697,73.4173,21.9199,136.628,10624,10688,10697.7,10763.5,74.6,97.26443769,65.8,111.5764438,33.31291793,207.6413374
484,9.45E+07,0.638707,0.13484,1.45199,68.6788,14.5176,160.304,10624,10880,10713.6,11040.3,124.95,78.35935109,326.7,21.02197735,4.443709826,49.06764616
485,9.47E+07,1.59776,0.000298159,21.5341,185.545,0.0332031,3699.94,8896,22912,10932.4,26022.9,2573.65,92.87962625,15090.5,1.229548391,0.0002200265067,24.51833935
486,9.49E+07,0.652674,0.212713,1.46216,70.1154,22.7832,158.595,10624,10816,10702.7,10947.1,104.9,78.55973813,244.4,28.68878887,9.322094926,64.89157119
487,9.51E+07,0.697163,0.213359,1.28942,74.8454,22.8525,138.777,10624,10688,10697.5,10815,100.25,54.46808511,117.5,63.69821277,19.44893617,118.1080851
488,9.53E+07,0.666747,0.219409,1.2205,71.5709,23.502,131.269,10624,10688,10701.3,10767.9,78.6,96.0960961,66.6,107.4638138,35.28828829,197.1006006
489,9.55E+07,0.81741,0.18917,1.29247,87.7183,20.2568,139.11,10624,10688,10695.6,10766.1,74.85,90.78014184,70.5,124.4231206,28.73304965,197.3191489
490,9.57E+07,0.781806,0.203022,1.27513,83.9086,21.7432,137.22,10624,10688,10697.3,10767.7,76.5,90.90909091,70.4,119.1883523,30.88522727,194.9147727
491,9.59E+07,0.62503,0.198609,1.24594,67.0992,21.2695,134.039,10624,10688,10705.7,10788.6,91.15,77.20144753,82.9,80.93992762,25.65681544,161.6875754
492,9.61E+07,0.603029,0.209474,1.25648,64.7386,22.4355,135.188,10624,10688,10698.4,10771,78.7,88.15426997,72.6,89.17162534,30.90289256,186.2093664
493,9.63E+07,0.698275,0.212422,1.24017,74.9539,22.752,133.41,10624,10688,10700.5,10768.7,78.6,93.84164223,68.2,109.9030792,33.36070381,195.6158358
494,9.65E+07,0.799701,0.161275,1.40701,86.7108,17.4717,155.268,10688,10880,10802.5,11035.3,134.9,82.4742268,232.8,37.24690722,7.505025773,66.69587629
495,9.67E+07,0.67286,0.204177,1.29052,72.3998,21.998,138.897,10624,10752,10724.8,10796.1,72.45,179.5231417,71.3,101.5424965,30.85273492,194.8064516
496,9.69E+07,0.672621,0.153157,1.24594,72.2083,16.3945,134.039,10624,10688,10702.9,10770.4,80.65,94.81481481,67.5,106.9752593,24.28814815,198.5762963
497,9.71E+07,0.61692,0.18745,1.20446,66.2084,20.0723,129.521,10624,10688,10699.6,10765.1,76.35,97.70992366,65.5,101.0815267,30.64473282,197.7419847
498,9.73E+07,0.644138,0.212631,1.24711,69.1645,22.7744,134.166,10624,10688,10701.3,10771.1,80.2,91.69054441,69.8,99.08954155,32.62808023,192.2148997
499,9.75E+07,0.72611,0.123598,1.26286,78.1842,13.3057,135.882,10624,10752,10731,10800,77.5,185.5072464,69,113.3104348,19.28362319,196.9304348
500,9.77E+07,0.645813,0.184528,1.2381,69.324,19.7588,133.185,10624,10688,10705,10768.9,80.95,100.1564945,63.9,108.4882629,30.92143975,208.42723
501,9.79E+07,0.691463,0.195551,1.23029,74.2162,20.9414,132.334,10624,10688,10695.8,10769.2,76.5,87.19346049,73.4,101.1119891,28.53051771,180.2915531
502,9.80E+07,0.589715,0.185793,1.25431,63.3216,19.8945,134.95,10624,10688,10701.6,10777.2,83.4,84.65608466,75.6,83.75873016,26.31547619,178.505291
503,9.82E+07,0.686506,0.16456,1.24707,73.7039,17.6172,134.162,10624,10688,10700.3,10772,80.15,89.26080893,71.7,102.7948396,24.5707113,187.1157601
504,9.84E+07,0.68815,0.178073,1.26469,73.8648,19.0664,136.082,10624,10688,10699.3,10769.1,78.2,91.69054441,69.8,105.8234957,27.31575931,194.9598854
505,9.86E+07,0.669904,0.226449,1.26293,71.918,24.2578,135.89,10624,10688,10693.1,10770.4,75.75,82.79430789,77.3,93.03751617,31.38137128,175.7956016
506,9.88E+07,0.641571,0.234344,1.29348,68.9027,25.1055,139.22,10624,10688,10709.1,10772.2,84.65,101.4263074,63.1,109.196038,39.78684628,220.6339144
507,9.90E+07,0.6712,0.169541,1.2383,72.0486,18.1514,133.207,10624,10688,10697.1,10771.5,78.3,86.02150538,74.4,96.83951613,24.39704301,179.0416667
508,9.92E+07,0.667721,0.193439,1.25034,71.6645,20.7148,134.518,10624,10688,10699.2,10767.5,77.35,93.70424597,68.3,104.9260615,30.32913616,196.9516837
509,9.94E+07,0.635885,0.194631,1.26467,68.2903,20.8428,136.079,10624,10688,10704.5,10776.4,84.45,89.01251739,71.9,94.97955494,28.98859527,189.2614743
510,9.96E+07,0.63125,0.166728,1.22209,67.7748,17.8496,131.441,10624,10688,10700.7,10771.4,80.05,90.52333805,70.7,95.86251768,25.24695898,185.9137199
511,9.98E+07,0.593652,0.201284,1.2675,63.764,21.5566,136.388,10624,10688,10703.5,10778.7,85.1,85.10638298,75.2,84.79255319,28.66569149,181.3670213
