subband index,frequency (Hz),Avg Error %,Min Error %,Max Error %,Avg Error,Min Error,Max Error,Min Out,Max Out,Min Ref,Max Ref,Shift,Range Size %,Ref Range,Avg Err/Range,Min Err/Range,Max Err/Range
464,9.06E+07,1.75257,0.428238,4.60482,189.755,46.2422,579.569,10304,12096,10746.8,12675.6,511.2,92.90750726,1928.8,9.837982165,2.39745956,30.04816466
465,9.08E+07,7.78368,0.000131541,151.759,1286.39,0.0195312,29050.1,-7584,106496,11917.2,135546,24275.6,92.27623337,123628.8,1.040526156,0.0000157982606,23.49784193
466,9.10E+07,1.71814,1.36451,2.27456,184.598,146.971,244.295,10496,10624,10706.5,10776.8,181.65,182.0768137,70.3,262.5860597,209.0625889,347.5035562
467,9.12E+07,1.98339,0.00267691,11.3005,219.183,0.292969,1239.36,9728,14208,10822.8,15264.2,1075.5,100.8690953,4441.4,4.934997974,0.00659632098,27.90471473
468,9.14E+07,1.71173,0.403153,4.37672,185.222,43.5225,471.618,10304,11392,10751.7,11785.5,420.6,105.2427936,1033.8,17.9166183,4.209953569,45.6198491
469,9.16E+07,1.69592,1.38335,2.28293,182.131,148.131,245.214,10496,10560,10705.1,10773.7,211.4,93.29446064,68.6,265.4970845,215.9344023,357.4548105
470,9.18E+07,9.76105,0.00140035,190.167,1807.85,0.207031,38006.3,-16064,142336,12591.8,180342,33330.9,94.42611693,167750.2,1.077703633,0.0001234162463,22.65648566
471,9.20E+07,1.78733,1.29862,2.11712,192.187,139.78,227.02,10496,10624,10716,10795.6,195.8,160.8040201,79.6,241.4409548,175.6030151,285.201005
472,9.22E+07,1.6959,1.42027,2.29227,182.079,152.142,246.241,10496,10560,10702.4,10777.9,212.15,84.76821192,75.5,241.1642384,201.5125828,326.1470199
473,9.24E+07,1.728,1.38409,2.29187,185.463,148.211,246.197,10496,10560,10695.7,10770.6,205.15,85.44726302,74.9,247.6141522,197.8785047,328.7009346
474,9.26E+07,1.68033,1.37633,2.25931,180.44,148.262,242.619,10496,10624,10696,10822.1,199.05,101.5067407,126.1,143.0927835,117.5749405,192.4020619
475,9.28E+07,1.70916,1.27997,2.4649,183.601,137.747,265.254,10496,10688,10709.9,10924.6,225.25,89.42710759,214.7,85.5151374,64.15789474,123.5463437
476,9.30E+07,1.72083,1.39009,2.33216,184.699,148.862,250.629,10496,10624,10695.7,10816.9,196.3,105.6105611,121.2,152.3919142,122.8234323,206.789604
477,9.32E+07,1.81227,0.630807,3.29848,195.038,67.8486,375.482,10432,11008,10711.9,11383.5,327.7,85.76533651,671.6,29.04079809,10.10253127,55.90857653
478,9.34E+07,1.68886,1.32869,2.28269,181.221,142.199,245.188,10496,10560,10696.2,10773.4,206.8,82.9015544,77.2,234.742228,184.1955959,317.6010363
479,9.36E+07,1.77719,1.32454,2.26171,190.635,141.749,242.883,10496,10560,10691.3,10760.9,198.1,91.95402299,69.6,273.9008621,203.6623563,348.9698276
480,9.38E+07,1.71749,1.32696,2.29479,184.294,142.012,246.519,10496,10560,10690,10769.1,201.55,80.9102402,79.1,232.988622,179.5347661,311.6548673
481,9.39E+07,1.67997,1.35445,2.30137,180.273,144.994,247.242,10496,10560,10696,10764.8,202.4,93.02325581,68.8,262.0247093,210.747093,359.3633721
482,9.41E+07,1.7124,1.4023,2.30665,183.88,150.189,247.822,10496,10688,10697.2,10900.4,206.8,94.48818898,203.2,90.49212598,73.91190945,121.9596457
483,9.43E+07,1.69192,1.39766,2.29843,181.591,149.685,246.919,10496,10560,10697.7,10763.5,202.6,97.26443769,65.8,275.9741641,227.4848024,375.2568389
484,9.45E+07,1.7731,1.13505,2.61137,190.645,121.972,288.304,10496,10752,10713.6,11040.3,252.95,78.35935109,326.7,58.35475972,37.3345577,88.2473217
485,9.47E+07,2.28123,0.00114878,20.9696,264.72,0.12793,3699.94,8960,22784,10932.4,26022.9,2605.65,91.60730261,15090.5,1.754216229,0.0008477518969,24.51833935
486,9.49E+07,1.73045,1.4052,2.33313,185.907,150.504,250.735,10496,10752,10702.7,10947.1,200.9,104.7463175,244.4,76.06669394,61.58101473,102.5920622
487,9.51E+07,1.71607,1.36469,2.33967,184.244,146.105,251.455,10496,10624,10697.5,10815,196.25,108.9361702,117.5,156.8034043,124.3446809,214.0042553
488,9.53E+07,1.6634,1.36396,2.273,178.57,146.026,244.123,10496,10560,10701.3,10767.9,206.6,96.0960961,66.6,268.1231231,219.2582583,366.5510511
489,9.55E+07,1.79478,1.4053,2.3203,192.601,150.515,249.324,10496,10560,10695.6,10766.1,202.85,90.78014184,70.5,273.1929078,213.4964539,353.6510638
490,9.57E+07,1.77839,1.41698,2.33695,190.872,151.784,251.155,10496,10560,10697.3,10767.7,204.5,90.90909091,70.4,271.125,215.6022727,356.7542614
491,9.59E+07,1.67554,1.38616,2.27416,179.884,148.436,244.251,10496,10624,10705.7,10788.6,187.15,154.4028951,82.9,216.9891435,179.0542823,294.6332931
492,9.61E+07,1.66165,1.36405,2.27026,178.399,146.036,243.822,10496,10560,10698.4,10771,206.7,88.15426997,72.6,245.7286501,201.1515152,335.8429752
493,9.63E+07,1.6913,1.34854,2.2916,181.558,144.353,246.168,10496,10560,10700.5,10768.7,206.6,93.84164223,68.2,266.2140762,211.6612903,360.9501466
494,9.65E+07,1.65908,1.21273,2.56693,179.871,131.208,283.268,10624,10752,10802.5,11035.3,230.9,54.98281787,232.8,77.26417526,56.36082474,121.6786942
495,9.67E+07,1.84551,1.33719,2.20435,198.567,143.988,236.584,10496,10624,10724.8,10796.1,200.45,179.5231417,71.3,278.4950912,201.9467041,331.8148668
496,9.69E+07,1.69721,1.40151,2.30798,182.214,150.104,247.969,10496,10560,10702.9,10770.4,208.65,94.81481481,67.5,269.9466667,222.3762963,367.3614815
497,9.71E+07,1.65588,1.31774,2.26875,177.723,141.012,243.656,10496,10560,10699.6,10765.1,204.35,97.70992366,65.5,271.3328244,215.2854962,371.9938931
498,9.73E+07,1.68853,1.32085,2.29398,181.316,141.349,246.429,10496,10560,10701.3,10771.1,208.2,91.69054441,69.8,259.765043,202.5057307,353.0501433
499,9.75E+07,1.86463,1.22788,2.13993,200.758,132.071,230.918,10560,10624,10731,10800,173.5,92.75362319,69,290.9536232,191.4072464,334.6637681
500,9.77E+07,1.67233,1.35816,2.26829,179.527,145.396,243.605,10496,10560,10705,10768.9,208.95,100.1564945,63.9,280.9499218,227.5367762,381.228482
501,9.79E+07,1.70557,1.38106,2.28775,183.073,147.882,245.744,10496,10560,10695.8,10769.2,204.5,87.19346049,73.4,249.4182561,201.4741144,334.8010899
502,9.80E+07,1.6763,1.35951,2.27323,180.004,145.543,244.148,10496,10560,10701.6,10777.2,211.4,84.65608466,75.6,238.1005291,192.5171958,322.9470899
503,9.82E+07,1.68339,1.34349,2.27114,180.743,143.805,243.919,10496,10560,10700.3,10772,208.15,89.26080893,71.7,252.0822873,200.5648536,340.1938633
504,9.84E+07,1.70763,1.36574,2.28318,183.304,146.219,245.242,10496,10560,10699.3,10769.1,206.2,91.69054441,69.8,262.6131805,209.482808,351.3495702
505,9.86E+07,1.68489,1.36714,2.25555,180.896,146.371,242.206,10496,10560,10693.1,10770.4,203.75,82.79430789,77.3,234.0181113,189.3544631,313.3324709
506,9.88E+07,1.69228,1.39802,2.33494,181.758,149.725,250.935,10496,10560,10709.1,10772.2,212.65,101.4263074,63.1,288.0475436,237.2820919,397.6782884
507,9.90E+07,1.68321,1.38548,2.27277,180.693,148.362,244.098,10496,10560,10697.1,10771.5,206.3,86.02150538,74.4,242.8669355,199.4112903,328.0887097
508,9.92E+07,1.67531,1.36961,2.27971,179.818,146.64,244.86,10496,10560,10699.2,10767.5,205.35,93.70424597,68.3,263.2767204,214.6998536,358.5065886
509,9.94E+07,1.69668,1.42609,2.32699,182.224,152.773,250.06,10496,10560,10704.5,10776.4,212.45,89.01251739,71.9,253.4408901,212.4798331,347.7885953
510,9.96E+07,1.67647,1.36234,2.30488,180.008,145.85,247.628,10496,10560,10700.7,10771.4,208.05,90.52333805,70.7,254.6082037,206.2942008,350.251768
511,9.98E+07,1.69443,1.42227,2.2673,182.005,152.358,243.496,10496,10560,10703.5,10778.7,213.1,85.10638298,75.2,242.0279255,202.6037234,323.7978723
