subband index,frequency (Hz),Avg Error %,Min Error %,Max Error %,Avg Error,Min Error,Max Error,Min Out,Max Out,Min Ref,Max Ref,Shift,Range Size %,Ref Range,Avg Err/Range,Min Err/Range,Max Err/Range
454,8.87E+07,23.0464,0.00112104,597.686,20848.2,2.8125,476291,-319488,1.76E+06,33088.2,2.24E+06,414433.1,9.44E+01,2204481.8,0.9457188533,0.0001275810034,21.60557642
455,8.89E+07,0.925776,0.000490782,5.0745,101.171,0.0537109,556.328,10304,12544,10784.4,13100.3,518.35,96.72265642,2315.9,4.368539229,0.002319223628,24.02210804
456,8.91E+07,0.748008,0.00627247,4.49991,81.1777,0.69043,582.02,10368,12352,10757.1,12934,485.55,91.13877532,2176.9,3.729050485,0.03171620194,26.73618448
457,8.93E+07,0.509621,0.00758341,2.65196,55.0015,0.81543,310.341,10560,11392,10741,11702.3,245.65,86.54946427,961.3,5.721574951,0.08482575679,32.2834703
458,8.95E+07,0.89625,0.016719,3.47921,97.4041,1.81934,417.56,10496,11584,10768.2,12001.6,344.9,88.21144803,1233.4,7.897202854,0.1475060808,33.85438625
459,8.96E+07,4.25421,9.16E-05,85.2151,571.299,0.0117188,13169.9,1816,55552,11355,68721.9,11354.45,93.67074044,57366.9,0.9958686978,0.00002042780767,22.95731511
460,8.98E+07,1.86143,2.50E-05,27.8279,220.571,0.00292969,5161.96,8320,23296,11009.7,28458,3925.85,85.8307113,17448.3,1.264140346,0.00001679069021,29.5843148
461,9.00E+07,0.878096,0.000940358,5.34541,95.5442,0.103516,689.2,10240,12608,10760.1,13133.2,522.65,99.78509123,2373.1,4.026134592,0.004362058068,29.04218111
462,9.02E+07,0.962121,0.000107709,10.1619,106.321,0.0117188,1500.79,9920,15552,10812.4,16948.8,1144.6,91.78019686,6136.4,1.732628251,0.0001909719054,24.45717359
463,9.04E+07,0.933741,0.000178466,10.6314,102.934,0.0195312,1601.19,9728,15360,10808.4,16961.2,1340.8,91.53556105,6152.8,1.672961904,0.0003174359641,26.02376154
464,9.06E+07,0.681473,0.00257316,4.16752,73.8705,0.27832,515.569,10368,12160,10746.8,12675.6,447.2,92.90750726,1928.8,3.829868312,0.01442969722,26.7300394
465,9.08E+07,7.74426,9.02E-05,158.966,1265.33,0.0126953,28538.1,-8640,107008,11917.2,135546,24547.6,93.54454625,123628.8,1.02349129,0.00001026888557,23.08369894
466,9.10E+07,0.520514,0.0872169,1.01542,55.9295,9.38574,108.984,10624,10752,10706.5,10776.8,53.65,182.0768137,70.3,79.55832148,13.35098151,155.027027
467,9.12E+07,0.952881,0.000169542,9.5498,105.366,0.0185547,1120.23,9920,14144,10822.8,15264.2,1011.5,95.10514703,4441.4,2.372360067,0.0004177669203,25.22245238
468,9.14E+07,0.632721,0.0141348,2.77412,68.525,1.53809,326.871,10496,11584,10751.7,11785.5,228.6,105.2427936,1033.8,6.628458116,0.1487802283,31.61839814
469,9.16E+07,0.489626,0.205042,1.04081,52.5869,21.96,111.738,10624,10688,10705.1,10773.7,83.4,93.29446064,68.6,76.65728863,32.01166181,162.8833819
470,9.18E+07,9.33512,0.00156353,185.856,1713.12,0.243164,36982.3,-15296,143360,12591.8,180342,32434.9,94.57872479,167750.2,1.021232762,0.000144956012,22.04605419
471,9.20E+07,0.594397,0.0582673,0.906656,63.9181,6.26855,97.79,10688,10752,10716,10795.6,35.8,80.40201005,79.6,80.2991206,7.875062814,122.8517588
472,9.22E+07,0.474526,0.198745,1.08238,50.9505,21.2842,116.25,10624,10688,10702.4,10777.9,84.15,84.76821192,75.5,67.48410596,28.19099338,153.9735099
473,9.24E+07,0.476148,0.168258,1.07158,51.1058,18.0137,115.078,10624,10688,10695.7,10770.6,77.15,85.44726302,74.9,68.23204272,24.05033378,153.6421896
474,9.26E+07,0.47448,0.0438498,1.05176,50.9569,4.7168,112.927,10624,10752,10696,10822.1,71.05,101.5067407,126.1,40.40991277,3.740523394,89.55352895
475,9.28E+07,0.507305,0.115361,1.58011,54.5022,12.418,172.621,10624,10752,10709.9,10924.6,129.25,59.61807173,214.7,25.38528179,5.78388449,80.40102469
476,9.30E+07,0.476508,0.146917,1.07007,51.1465,15.7256,114.914,10624,10752,10695.7,10816.9,68.3,105.6105611,121.2,42.20008251,12.97491749,94.81353135
477,9.32E+07,0.59918,0.000463211,1.8004,64.4875,0.0498047,193.607,10560,11200,10711.9,11383.5,167.7,95.29481834,671.6,9.602069684,0.007415827874,28.82772484
478,9.34E+07,0.448561,0.162229,1.05804,48.1344,17.3672,113.608,10624,10688,10696.2,10773.4,78.8,82.9015544,77.2,62.35025907,22.49637306,147.1606218
479,9.36E+07,0.503297,0.159059,1.04715,53.9846,17.0273,112.427,10624,10688,10691.3,10760.9,70.1,91.95402299,69.6,77.56408046,24.46451149,161.533046
480,9.38E+07,0.46801,0.146862,1.06614,50.2203,15.7197,114.487,10624,10688,10690,10769.1,73.55,80.9102402,79.1,63.48963338,19.87319848,144.7370417
481,9.39E+07,0.44003,0.151964,1.03518,47.2212,16.2666,111.128,10624,10688,10696,10764.8,74.4,93.02325581,68.8,68.63546512,23.64331395,161.5232558
482,9.41E+07,0.491961,0.172647,1.36102,52.8328,18.4844,148.356,10624,10752,10697.2,10900.4,110.8,62.99212598,203.2,26.0003937,9.096653543,73.00984252
483,9.43E+07,0.457503,0.166008,1.06895,49.106,17.7725,114.792,10624,10688,10697.7,10763.5,74.6,97.26443769,65.8,74.62917933,27.00987842,174.4559271
484,9.45E+07,0.57424,0.00466825,1.69681,61.7503,0.501953,185.59,10624,10880,10713.6,11040.3,124.95,78.35935109,326.7,18.90122436,0.1536434037,56.80746863
485,9.47E+07,1.668,0.000152588,23.2276,193.868,0.0175781,3704.15,8704,22656,10932.4,26022.9,2797.65,92.45551837,15090.5,1.284702296,0.0001164845433,24.5462377
486,9.49E+07,0.52094,0.044848,1.45345,55.9731,4.82422,158.58,10624,10816,10702.7,10947.1,104.9,78.55973813,244.4,22.90225041,1.973903437,64.88543372
487,9.51E+07,0.486016,0.168804,1.08644,52.1841,18.0723,116.691,10624,10752,10697.5,10815,68.25,108.9361702,117.5,44.412,15.38068085,99.31148936
488,9.53E+07,0.451829,0.124692,1.01389,48.5099,13.3438,108.819,10624,10688,10701.3,10767.9,78.6,96.0960961,66.6,72.83768769,20.03573574,163.3918919
489,9.55E+07,0.519371,0.189325,1.09797,55.7334,20.2734,117.943,10624,10688,10695.6,10766.1,74.85,90.78014184,70.5,79.05446809,28.75659574,167.2950355
490,9.57E+07,0.508732,0.177636,1.12859,54.6014,19.0195,121.27,10624,10688,10697.3,10767.7,76.5,90.90909091,70.4,77.55880682,27.01633523,172.2585227
491,9.59E+07,0.460032,0.173903,1.04654,49.3934,18.6191,112.36,10624,10752,10705.7,10788.6,59.15,154.4028951,82.9,59.58190591,22.45971049,135.5367913
492,9.61E+07,0.457924,0.189261,1.02071,49.1689,20.2666,109.559,10624,10688,10698.4,10771,78.7,88.15426997,72.6,67.72575758,27.915427,150.9077135
493,9.63E+07,0.46064,0.176808,1.06381,49.453,18.9307,114.234,10624,10688,10700.5,10768.7,78.6,93.84164223,68.2,72.51173021,27.75762463,167.4985337
494,9.65E+07,0.83112,0.467601,1.40701,90.1224,50.5127,155.268,10752,10880,10802.5,11035.3,102.9,54.98281787,232.8,38.71237113,21.69789519,66.69587629
495,9.67E+07,0.645953,0.0582945,0.933592,69.5045,6.27148,100.723,10688,10752,10724.8,10796.1,40.45,89.76157083,71.3,97.48176718,8.795904628,141.2664797
496,9.69E+07,0.474006,0.159515,1.07097,50.8936,17.0762,115.012,10624,10688,10702.9,10770.4,80.65,94.81481481,67.5,75.39792593,25.29807407,170.3881481
497,9.71E+07,0.43763,0.136138,0.996787,46.9741,14.5703,106.965,10624,10688,10699.6,10765.1,76.35,97.70992366,65.5,71.71618321,22.24473282,163.3053435
498,9.73E+07,0.479551,0.187532,1.07622,51.4992,20.0811,115.582,10624,10688,10701.3,10771.1,80.2,91.69054441,69.8,73.78108883,28.76948424,165.5902579
499,9.75E+07,0.626347,0.0420711,1.00798,67.4332,4.52539,108.83,10688,10752,10731,10800,45.5,92.75362319,69,97.72927536,6.558536232,157.7246377
500,9.77E+07,0.456792,0.194477,1.04848,49.0417,20.8262,112.571,10624,10688,10705,10768.9,80.95,100.1564945,63.9,76.74757433,32.59186228,176.1674491
501,9.79E+07,0.471603,0.182835,1.06766,50.6236,19.5771,114.652,10624,10688,10695.8,10769.2,76.5,87.19346049,73.4,68.96948229,26.67179837,156.2016349
502,9.80E+07,0.472031,0.127171,0.990813,50.6926,13.6094,106.317,10624,10688,10701.6,10777.2,83.4,84.65608466,75.6,67.0537037,18.00185185,140.6309524
503,9.82E+07,0.467524,0.179421,1.03559,50.2025,19.2109,111.173,10624,10688,10700.3,10772,80.15,89.26080893,71.7,70.01743375,26.79344491,155.0529986
504,9.84E+07,0.472878,0.174659,1.07832,50.7632,18.7002,115.81,10624,10688,10699.3,10769.1,78.2,91.69054441,69.8,72.72664756,26.79111748,165.9169054
505,9.86E+07,0.469779,0.189507,1.05608,50.4412,20.293,113.396,10624,10688,10693.1,10770.4,75.75,82.79430789,77.3,65.2538163,26.25226391,146.6959897
506,9.88E+07,0.491848,0.203596,1.17398,52.8318,21.8047,126.205,10624,10688,10709.1,10772.2,84.65,101.4263074,63.1,83.72709984,34.55578447,200.0079239
507,9.90E+07,0.461297,0.158695,1.04835,49.524,16.9883,112.557,10624,10688,10697.1,10771.5,78.3,86.02150538,74.4,66.56451613,22.83373656,151.2862903
508,9.92E+07,0.450103,0.142261,1.03487,48.3149,15.2266,111.095,10624,10688,10699.2,10767.5,77.35,93.70424597,68.3,70.73923865,22.29370425,162.6573939
509,9.94E+07,0.489701,0.147484,1.04157,52.5991,15.8809,111.821,10624,10752,10704.5,10776.4,52.45,178.0250348,71.9,73.15591099,22.08748261,155.5229485
510,9.96E+07,0.466871,0.137358,1.01557,50.1348,14.7891,109.001,10624,10752,10700.7,10771.4,48.05,181.0466761,70.7,70.91202263,20.91810467,154.1739745
511,9.98E+07,0.496836,0.136516,1.0144,53.3723,14.6982,108.874,10624,10752,10703.5,10778.7,53.1,170.212766,75.2,70.97380319,19.54547872,144.7792553
